,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
377,377,8.666666666666666,2022-03-07 04:56:10.862239,2022-03-07 04:56:30.251222,0 days 00:00:19.388983,512,0.3,0.00015753214049911042,0.99,0.999,0.0009165853795391546,0.3,5,2048,0.04902713564272839,PRUNED
378,378,9.0,2022-03-07 04:56:30.251222,2022-03-07 04:56:52.221888,0 days 00:00:21.970666,256,0.1,0.000173584015735019,0.95,0.99,0.0004846594659349873,0.7,10,1024,0.17490788029517587,PRUNED
379,379,4.333333333333333,2022-03-07 04:56:52.221888,2022-03-07 04:57:11.415216,0 days 00:00:19.193328,512,0.1,0.0011866736460901832,0.9,0.999,4.9190790377660627e-05,0.9,1,256,0.22360542515209086,PRUNED
380,380,-1.6666666666666667,2022-03-07 04:57:11.415216,2022-03-07 04:57:34.621574,0 days 00:00:23.206358,64,0.1,0.0016230476639633945,0.8,0.99,9.544290867237768e-05,0.3,5,2048,0.3905253055481662,PRUNED
381,381,7.666666666666667,2022-03-07 04:57:34.621574,2022-03-07 04:57:57.104269,0 days 00:00:22.482695,256,0.4,0.0003199511999832121,0.95,0.999,5.7320724394797944e-05,5.0,10,256,0.14094583175269843,PRUNED
382,382,-0.3333333333333333,2022-03-07 04:57:57.104269,2022-03-07 04:58:17.819938,0 days 00:00:20.715669,32,0.1,0.0027056388381913377,0.99,0.99,0.0004466337054992128,0.7,1,256,0.1756056517757981,PRUNED
383,383,-1.6666666666666667,2022-03-07 04:58:20.180652,2022-03-07 04:58:41.236355,0 days 00:00:21.055703,512,0.1,0.0002515968363198529,0.8,0.95,2.595478099898948e-05,0.3,10,1024,0.7080694205925304,PRUNED
384,384,0.6666666666666666,2022-03-07 04:58:41.236355,2022-03-07 04:59:02.284466,0 days 00:00:21.048111,128,0.1,0.00037310941949299876,0.95,0.99,7.0332034906531e-05,0.9,5,2048,0.02986007328592721,PRUNED
385,385,4.333333333333333,2022-03-07 04:59:02.284466,2022-03-07 04:59:22.813829,0 days 00:00:20.529363,32,0.4,0.00034411069183709576,0.99,0.9999,0.00012611043958114766,0.7,1,256,0.7472178198412149,PRUNED
386,386,5.0,2022-03-07 04:59:22.829454,2022-03-07 04:59:44.982281,0 days 00:00:22.152827,256,0.1,0.00018667407646232246,0.9,0.999,0.00038479962145745246,0.3,10,256,0.08685741336126611,PRUNED
387,387,12.0,2022-03-07 04:59:44.982281,2022-03-07 05:00:05.324254,0 days 00:00:20.341973,32,0.3,0.0009811621453791946,0.95,0.99,2.2355371494155295e-05,0.3,1,2048,0.24320628137243505,PRUNED
388,388,3.6666666666666665,2022-03-07 05:00:05.324254,2022-03-07 05:00:29.829624,0 days 00:00:24.505370,64,0.1,0.0005028213468310056,0.8,0.999,0.0006066396273261205,0.7,5,64,0.0011438237290497116,PRUNED
389,389,4.0,2022-03-07 05:00:29.829624,2022-03-07 05:00:51.824181,0 days 00:00:21.994557,512,0.1,0.00012768305339900382,0.99,0.99,7.952894195776495e-05,5.0,10,256,0.15962454957699979,PRUNED
390,390,8.333333333333334,2022-03-07 05:00:51.824181,2022-03-07 05:01:10.804678,0 days 00:00:18.980497,128,0.4,0.004913105123704633,0.98,0.99,0.00019948708230604973,0.9,1,1024,0.06363654743410638,PRUNED
391,391,1.6666666666666667,2022-03-07 05:01:10.804678,2022-03-07 05:01:49.788715,0 days 00:00:38.984037,32,0.1,0.00040391281150381237,0.95,0.999,0.0003451116974999545,0.3,10,256,0.21316302630993123,PRUNED
392,392,6.333333333333333,2022-03-07 05:01:49.788715,2022-03-07 05:02:31.388976,0 days 00:00:41.600261,256,0.1,0.0013612259254515342,0.8,0.99,5.286699968528986e-05,0.7,5,2048,0.1903848090641811,COMPLETE
393,393,10.0,2022-03-07 05:02:33.692658,2022-03-07 05:02:53.440597,0 days 00:00:19.747939,256,0.1,0.0013828508549595428,0.8,0.99,4.368322685128556e-05,0.7,5,2048,0.19492663469867136,PRUNED
394,394,7.0,2022-03-07 05:02:53.440597,2022-03-07 05:03:13.279698,0 days 00:00:19.839101,256,0.1,0.001343524458057744,0.8,0.999,5.4823292346817e-05,0.7,5,2048,0.1410744880170275,PRUNED
395,395,1.3333333333333333,2022-03-07 05:03:13.279698,2022-03-07 05:03:33.217948,0 days 00:00:19.938250,256,0.4,0.001822725958981524,0.8,0.99,5.280586161703768e-05,0.7,5,2048,0.1824472274940885,PRUNED
396,396,-1.3333333333333333,2022-03-07 05:03:33.217948,2022-03-07 05:03:53.058836,0 days 00:00:19.840888,256,0.1,0.0015972697726604887,0.8,0.999,4.9447584730658996e-05,0.7,5,2048,0.15682152529236304,PRUNED
397,397,5.0,2022-03-07 05:03:53.058836,2022-03-07 05:04:13.196055,0 days 00:00:20.137219,256,0.1,0.001100500870995447,0.8,0.99,6.105580571893125e-05,0.7,5,2048,0.22315236491878612,PRUNED
398,398,3.6666666666666665,2022-03-07 05:04:13.196055,2022-03-07 05:04:33.097737,0 days 00:00:19.901682,256,0.3,0.0010380242399295988,0.8,0.999,4.592246412957291e-05,0.7,5,2048,0.2500601703477742,PRUNED
399,399,8.333333333333334,2022-03-07 05:04:33.097737,2022-03-07 05:04:52.936980,0 days 00:00:19.839243,256,0.1,0.0014290594327857086,0.99,0.99,6.453605220008598e-05,0.7,5,2048,0.17327787354021779,PRUNED
400,400,-2.6666666666666665,2022-03-07 05:04:52.936980,2022-03-07 05:05:17.503773,0 days 00:00:24.566793,256,0.4,0.001270222209773994,0.8,0.99,0.00025831567242290556,1.0,10,128,0.20719363426989168,PRUNED
401,401,17.0,2022-03-07 05:05:17.503773,2022-03-07 05:05:38.523003,0 days 00:00:21.019230,128,0.1,0.00111793805934584,0.99,0.999,4.0802111447491284e-05,0.3,5,2048,0.7271570872087151,PRUNED
402,402,8.0,2022-03-07 05:05:38.523003,2022-03-07 05:05:59.349886,0 days 00:00:20.826883,512,0.1,0.0012384894855974264,0.9,0.995,5.702194225342049e-05,0.5,10,1024,0.1847368936857771,PRUNED
403,403,1.6666666666666667,2022-03-07 05:06:01.849889,2022-03-07 05:06:24.491301,0 days 00:00:22.641412,64,0.1,0.000434648349797724,0.8,0.99,3.0642470790953696e-05,0.7,5,2048,0.27661150276298374,PRUNED
404,404,1.0,2022-03-07 05:06:24.491301,2022-03-07 05:06:46.338230,0 days 00:00:21.846929,256,0.4,0.0004931217981302263,1.0,0.95,1.8250385317480793e-05,0.3,10,1024,0.2327796255066611,PRUNED
405,405,4.0,2022-03-07 05:06:46.338230,2022-03-07 05:07:07.177692,0 days 00:00:20.839462,128,0.1,0.00039357289573296574,0.99,0.999,2.347795879452828e-05,5.0,5,2048,0.9346246445421014,PRUNED
406,406,-0.3333333333333333,2022-03-07 05:07:07.177692,2022-03-07 05:07:36.744008,0 days 00:00:29.566316,512,0.1,0.0006562366150367335,0.8,0.99,5.172006698048965e-05,1.0,10,64,0.6440129490234029,PRUNED
407,407,1.3333333333333333,2022-03-07 05:07:36.744008,2022-03-07 05:07:58.932690,0 days 00:00:22.188682,256,0.1,0.0015677556612269776,0.99,0.995,0.0008900155877520969,0.3,10,512,0.1382202081006534,PRUNED
408,408,8.0,2022-03-07 05:07:58.932690,2022-03-07 05:08:42.717088,0 days 00:00:43.784398,128,0.4,0.003450857956594245,0.8,0.999,1.5307492491323877e-05,0.7,5,2048,0.20123738944559608,COMPLETE
409,409,16.0,2022-03-07 05:08:42.717088,2022-03-07 05:09:03.666977,0 days 00:00:20.949889,128,0.4,0.0037092798128936203,0.8,0.999,1.4539324385923751e-05,1.0,5,2048,0.20858552960778254,PRUNED
410,410,6.666666666666667,2022-03-07 05:09:03.666977,2022-03-07 05:09:24.803330,0 days 00:00:21.136353,128,0.4,0.004322555182704054,0.8,0.999,1.603499599753071e-05,0.7,5,1024,0.5048019511401465,PRUNED
411,411,0.0,2022-03-07 05:09:24.803330,2022-03-07 05:09:46.206424,0 days 00:00:21.403094,128,0.4,0.00310133839611808,0.8,0.999,0.0004277341650029741,0.3,5,256,0.2561880648003473,PRUNED
412,412,0.6666666666666666,2022-03-07 05:09:46.206424,2022-03-07 05:10:07.771692,0 days 00:00:21.565268,128,0.4,0.0028460224633476755,0.8,0.999,1.436923139876658e-05,0.7,5,256,0.23734713540068478,PRUNED
413,413,14.333333333333334,2022-03-07 05:10:10.224820,2022-03-07 05:10:31.141109,0 days 00:00:20.916289,128,0.4,0.0023942087583956337,0.8,0.999,4.88831677193888e-05,0.3,5,2048,0.5675969153966287,PRUNED
414,414,3.3333333333333335,2022-03-07 05:10:31.141109,2022-03-07 05:10:52.605893,0 days 00:00:21.464784,128,0.4,0.003457285300282477,0.8,0.999,1.5835873756815486e-05,5.0,5,256,0.20352885706211726,PRUNED
415,415,7.0,2022-03-07 05:10:52.605893,2022-03-07 05:11:13.691459,0 days 00:00:21.085566,128,0.4,0.0005458838471993414,0.98,0.999,5.7989020768477165e-05,1.0,5,1024,0.6962358734873577,PRUNED
416,416,11.666666666666666,2022-03-07 05:11:13.691459,2022-03-07 05:11:36.355140,0 days 00:00:22.663681,64,0.3,0.004439481357138926,0.9,0.999,6.630864731329149e-05,0.7,5,2048,0.10105549940357998,PRUNED
417,417,-5.666666666666667,2022-03-07 05:11:36.355140,2022-03-07 05:11:58.592175,0 days 00:00:22.237035,256,0.4,0.00015701160100340048,0.8,0.995,3.7109085710241035e-05,0.3,10,256,0.4233180124186583,PRUNED
418,418,6.0,2022-03-07 05:11:58.592175,2022-03-07 05:12:20.338797,0 days 00:00:21.746622,128,0.2,0.0020686852648739303,0.99,0.9999,0.0006985545074232864,1.0,5,256,0.7506905960127703,PRUNED
419,419,-3.0,2022-03-07 05:12:20.338797,2022-03-07 05:12:59.175701,0 days 00:00:38.836904,32,0.4,0.0018122650464375215,0.8,0.999,0.0005300846908881367,0.3,10,64,0.67425567391764,PRUNED
420,420,9.0,2022-03-07 05:12:59.175701,2022-03-07 05:13:23.631927,0 days 00:00:24.456226,256,0.2,0.0034446321517742685,0.99,0.999,1.9749711318831863e-05,0.7,20,2048,0.19277262996352654,PRUNED
421,421,7.333333333333333,2022-03-07 05:13:23.631927,2022-03-07 05:14:02.215380,0 days 00:00:38.583453,32,0.4,0.004157543112560331,0.99,0.995,7.529435155621543e-05,5.0,10,128,0.7196288313645728,PRUNED
422,422,-2.3333333333333335,2022-03-07 05:14:02.215380,2022-03-07 05:14:45.623728,0 days 00:00:43.408348,128,0.3,0.0006066027377786252,0.8,0.999,4.485017908178725e-05,0.3,5,256,0.2954831310651804,COMPLETE
423,423,3.3333333333333335,2022-03-07 05:14:48.334727,2022-03-07 05:15:16.683747,0 days 00:00:28.349020,64,0.1,0.0011542979329572248,0.95,0.9,1.8098186237293177e-05,1.0,10,1024,0.1640084470370712,PRUNED
424,424,16.0,2022-03-07 05:15:16.683747,2022-03-07 05:16:08.307937,0 days 00:00:51.624190,32,0.2,0.004052509347711697,0.9,0.999,5.443519176349701e-05,0.7,20,2048,0.22126015180189704,PRUNED
425,425,1.0,2022-03-07 05:16:08.307937,2022-03-07 05:16:28.711471,0 days 00:00:20.403534,256,0.1,0.0008921294524179551,0.99,0.995,2.744645948549769e-05,0.3,5,256,0.07997370154892629,PRUNED
426,426,4.666666666666667,2022-03-07 05:16:28.711471,2022-03-07 05:16:53.219397,0 days 00:00:24.507926,128,0.4,0.0007610750985590027,0.98,0.999,0.0004679233578740788,0.7,10,256,0.12864065784868212,PRUNED
427,427,0.0,2022-03-07 05:16:53.219397,2022-03-07 05:17:44.699320,0 days 00:00:51.479923,32,0.1,0.0037168466726322648,0.95,0.99,1.691109886867525e-05,1.0,20,2048,0.8851122348448677,PRUNED
428,428,-0.6666666666666666,2022-03-07 05:17:44.699320,2022-03-07 05:18:04.739411,0 days 00:00:20.040091,256,0.2,0.00014218411617974335,0.8,0.99,4.0703938611743416e-05,0.3,5,1024,0.35340710648856705,PRUNED
429,429,2.3333333333333335,2022-03-07 05:18:04.739411,2022-03-07 05:18:43.195871,0 days 00:00:38.456460,32,0.1,0.004997931439709534,0.99,0.999,0.00034850714376010117,0.5,10,256,0.7879190690536053,PRUNED
430,430,10.333333333333334,2022-03-07 05:18:43.195871,2022-03-07 05:19:26.915657,0 days 00:00:43.719786,128,0.4,0.001377306862892251,0.95,0.995,0.00023712013198685597,0.7,5,2048,0.8485674955035668,COMPLETE
431,431,8.666666666666666,2022-03-07 05:19:26.915657,2022-03-07 05:19:47.693844,0 days 00:00:20.778187,128,0.4,0.001474774789092213,0.95,0.995,0.0002264917270524559,0.7,5,2048,0.8246450674437866,PRUNED
432,432,7.333333333333333,2022-03-07 05:19:47.693844,2022-03-07 05:20:09.302330,0 days 00:00:21.608486,128,0.4,0.0016610621428179942,0.95,0.995,8.826890543682819e-05,0.7,5,256,0.842890070743861,PRUNED
433,433,12.0,2022-03-07 05:20:12.021085,2022-03-07 05:20:33.708565,0 days 00:00:21.687480,128,0.4,0.0012299587030001739,0.95,0.995,0.00031480962852027883,0.7,5,256,0.8971056184263773,PRUNED
434,434,11.0,2022-03-07 05:20:33.708565,2022-03-07 05:20:55.159024,0 days 00:00:21.450459,128,0.4,0.0013583115121623163,0.95,0.995,0.0003670344201653439,0.7,5,512,0.7647664671957197,PRUNED
435,435,5.0,2022-03-07 05:20:55.159024,2022-03-07 05:21:15.936384,0 days 00:00:20.777360,128,0.4,0.0013168479029705192,0.95,0.995,0.00027326298350925795,0.7,5,2048,0.8688381123742234,PRUNED
436,436,0.3333333333333333,2022-03-07 05:21:15.936384,2022-03-07 05:21:37.160722,0 days 00:00:21.224338,128,0.4,0.001936990047301616,0.95,0.995,0.0001777967259093838,0.7,5,1024,0.9125267182644557,PRUNED
437,437,9.333333333333334,2022-03-07 05:21:37.160722,2022-03-07 05:22:01.332411,0 days 00:00:24.171689,128,0.4,0.0011925224594578918,0.95,0.995,5.0569176850818295e-05,0.7,5,64,0.8567483452786705,PRUNED
438,438,0.0,2022-03-07 05:22:01.332411,2022-03-07 05:22:29.998293,0 days 00:00:28.665882,32,0.4,0.002534450548756423,0.8,0.95,5.680432928375774e-05,5.0,5,256,0.1608429637303184,PRUNED
439,439,-2.3333333333333335,2022-03-07 05:22:29.998293,2022-03-07 05:22:54.436713,0 days 00:00:24.438420,256,0.2,0.0014147337463192515,0.95,0.9,0.00030629643286539474,0.3,20,2048,0.5981596806103484,PRUNED
440,440,16.333333333333332,2022-03-07 05:22:54.436713,2022-03-07 05:23:23.537774,0 days 00:00:29.101061,64,0.4,0.00017293248648460205,0.9,0.995,0.0003726485485761369,0.7,10,256,0.10371000730101866,PRUNED
441,441,10.666666666666666,2022-03-07 05:23:23.537774,2022-03-07 05:23:44.614649,0 days 00:00:21.076875,128,0.3,0.00035779723383722696,0.99,0.999,0.0002507455238803096,0.3,5,1024,0.8625787891435449,PRUNED
442,442,-1.3333333333333333,2022-03-07 05:23:44.614649,2022-03-07 05:24:23.132012,0 days 00:00:38.517363,32,0.2,0.0015627681828025493,0.8,0.999,0.00020288296256146309,0.7,10,256,0.8866113912780664,PRUNED
443,443,4.0,2022-03-07 05:24:25.779289,2022-03-07 05:24:50.150651,0 days 00:00:24.371362,256,0.4,0.0005561284790665518,0.95,0.9999,0.00015103381048438947,0.3,20,2048,0.18648826561153814,PRUNED
444,444,-0.3333333333333333,2022-03-07 05:24:50.150651,2022-03-07 05:25:11.759764,0 days 00:00:21.609113,128,0.2,0.0009818598909585084,0.99,0.995,2.459127186374768e-05,0.7,5,256,0.7280930948828681,PRUNED
445,445,4.0,2022-03-07 05:25:11.759764,2022-03-07 05:25:46.494206,0 days 00:00:34.734442,32,0.4,0.00046581905896840163,0.8,0.999,3.203252810416969e-05,5.0,10,2048,0.12081330738832344,PRUNED
446,446,2.6666666666666665,2022-03-07 05:25:46.494206,2022-03-07 05:26:12.418942,0 days 00:00:25.924736,256,0.1,0.001721098160478515,0.95,0.9,0.00027939364125259845,0.3,20,256,0.08091965852892088,PRUNED
447,447,12.0,2022-03-07 05:26:12.418942,2022-03-07 05:26:49.554478,0 days 00:00:37.135536,32,0.1,0.0002032760928145408,0.99,0.999,0.0003296122718326088,0.7,10,1024,0.15051001926822133,PRUNED
448,448,2.6666666666666665,2022-03-07 05:26:49.554478,2022-03-07 05:27:10.521062,0 days 00:00:20.966584,128,0.2,0.0003135531567950345,0.8,0.995,0.0004153659339059426,0.3,5,2048,0.8451272294055436,PRUNED
449,449,6.666666666666667,2022-03-07 05:27:10.521062,2022-03-07 05:27:39.988024,0 days 00:00:29.466962,64,0.4,0.0010929510521889662,0.95,0.999,6.032829086185221e-05,0.7,10,256,0.16924385179798185,PRUNED
450,450,9.0,2022-03-07 05:27:39.988024,2022-03-07 05:28:08.772541,0 days 00:00:28.784517,32,0.1,0.0012745032748494554,0.9,0.999,0.0002324778013821015,0.3,5,64,0.4632472005821673,PRUNED
451,451,13.0,2022-03-07 05:28:08.772541,2022-03-07 05:28:34.644115,0 days 00:00:25.871574,256,0.3,0.0005085455901235422,0.99,0.995,6.87235661453123e-05,0.7,20,256,0.05448833547354832,PRUNED
452,452,5.333333333333333,2022-03-07 05:28:34.644115,2022-03-07 05:28:59.600288,0 days 00:00:24.956173,128,0.1,0.0022443975029304976,0.8,0.99,0.00010262553897840928,5.0,10,128,0.20321773142080657,PRUNED
453,453,0.6666666666666666,2022-03-07 05:29:02.319043,2022-03-07 05:29:29.182755,0 days 00:00:26.863712,32,0.4,0.0006918776244232008,0.95,0.999,4.674219680452159e-05,0.3,5,2048,0.7994545027352358,PRUNED
454,454,2.6666666666666665,2022-03-07 05:29:29.182755,2022-03-07 05:29:55.161621,0 days 00:00:25.978866,256,0.2,0.0003466289841874082,0.92,0.9,2.089546736134996e-05,0.7,20,256,0.6227821525985343,PRUNED
455,455,-1.3333333333333333,2022-03-07 05:29:55.161621,2022-03-07 05:30:32.449574,0 days 00:00:37.287953,32,0.1,0.0006033723997408827,0.99,0.995,0.0004141606795469696,0.3,10,1024,0.7449408324852008,PRUNED
456,456,-2.6666666666666665,2022-03-07 05:30:32.449574,2022-03-07 05:30:53.307772,0 days 00:00:20.858198,128,0.1,0.0014638782048280307,0.8,0.99,0.0005691917085948639,0.9,5,2048,0.18604483324269777,PRUNED
457,457,2.6666666666666665,2022-03-07 05:30:53.307772,2022-03-07 05:31:22.440541,0 days 00:00:29.132769,64,0.4,0.0003993424206839201,0.95,0.999,0.000766334187123381,2.0,10,256,0.6966417577144318,PRUNED
458,458,7.0,2022-03-07 05:31:22.440541,2022-03-07 05:31:51.007896,0 days 00:00:28.567355,32,0.2,0.00045916029394411646,0.99,0.99,1.540820387136378e-05,0.5,5,256,0.13526918805806798,PRUNED
459,459,9.333333333333334,2022-03-07 05:31:51.007896,2022-03-07 05:32:15.525744,0 days 00:00:24.517848,256,0.1,0.00036930358301397263,0.9,0.999,2.87607375409218e-05,0.7,20,2048,0.7779631165525711,PRUNED
460,460,-0.6666666666666666,2022-03-07 05:32:15.525744,2022-03-07 05:32:39.591837,0 days 00:00:24.066093,128,0.1,0.00042671776915143104,0.8,0.95,5.0980460614837e-05,0.3,10,1024,0.819508802460775,PRUNED
461,461,-3.0,2022-03-07 05:32:39.591837,2022-03-07 05:33:08.048192,0 days 00:00:28.456355,32,0.4,0.00028856293204421944,0.95,0.995,0.0004942223199675525,0.7,5,256,0.10342554402532314,PRUNED
462,462,-1.3333333333333333,2022-03-07 05:33:08.048192,2022-03-07 05:33:32.426792,0 days 00:00:24.378600,256,0.1,0.0011640725625810364,0.99,0.99,1.728954728812354e-05,0.3,20,2048,0.2210320526915495,PRUNED
463,463,3.6666666666666665,2022-03-07 05:33:35.122377,2022-03-07 05:34:13.233151,0 days 00:00:38.110774,32,0.2,0.00032550645291580977,0.95,0.999,0.0009834974367317318,5.0,10,512,0.19739368377406738,PRUNED
464,464,15.666666666666666,2022-03-07 05:34:13.233151,2022-03-07 05:34:34.682132,0 days 00:00:21.448981,128,0.3,0.0005363310418616405,0.8,0.9,6.24387273955351e-05,0.7,5,256,0.15172992019249104,PRUNED
465,465,2.3333333333333335,2022-03-07 05:34:34.682132,2022-03-07 05:35:13.380305,0 days 00:00:38.698173,32,0.1,0.0001898658732821021,0.99,0.9999,4.263844373778027e-05,0.3,10,64,0.6555860600458451,PRUNED
466,466,6.333333333333333,2022-03-07 05:35:13.380305,2022-03-07 05:35:37.146708,0 days 00:00:23.766403,64,0.4,0.0010290092083884027,0.95,0.99,2.144186932134564e-05,0.9,5,256,0.06558587455064385,PRUNED
467,467,3.0,2022-03-07 05:35:37.146708,2022-03-07 05:36:02.305683,0 days 00:00:25.158975,256,0.1,0.00046598152887392677,0.8,0.999,1.9273136720824146e-05,2.0,20,1024,0.16590347581478737,PRUNED
468,468,2.0,2022-03-07 05:36:02.305683,2022-03-07 05:36:25.450550,0 days 00:00:23.144867,128,0.2,0.0006415288344757216,0.9,0.995,0.00038801268629615995,0.7,10,2048,0.8472305767775452,PRUNED
469,469,3.0,2022-03-07 05:36:25.450550,2022-03-07 05:36:53.996525,0 days 00:00:28.545975,32,0.1,0.0013033871590269358,0.95,0.99,0.0008332562171741122,1.0,5,256,0.8749805092515702,PRUNED
470,470,3.6666666666666665,2022-03-07 05:36:53.996525,2022-03-07 05:37:18.422651,0 days 00:00:24.426126,256,0.4,0.00015818321506878632,0.92,0.999,2.43143912206538e-05,0.3,20,2048,0.7622794181902103,PRUNED
471,471,3.3333333333333335,2022-03-07 05:37:18.422651,2022-03-07 05:37:56.854853,0 days 00:00:38.432202,32,0.1,0.001764283046305868,0.99,0.99,5.487856672953509e-05,0.7,10,256,0.5358598347410839,PRUNED
472,472,1.6666666666666667,2022-03-07 05:37:56.854853,2022-03-07 05:38:18.072005,0 days 00:00:21.217152,128,0.2,0.0014996032119754838,0.8,0.995,4.743430125832673e-05,5.0,5,1024,0.7131231696491532,PRUNED
473,473,-0.6666666666666666,2022-03-07 05:38:20.811978,2022-03-07 05:38:43.478878,0 days 00:00:22.666900,256,0.1,0.00039186357656310536,0.95,0.999,8.346732912146818e-05,0.3,10,256,0.2178098729942229,PRUNED
474,474,-3.0,2022-03-07 05:38:43.478878,2022-03-07 05:39:10.176988,0 days 00:00:26.698110,32,0.4,0.0009304776715062252,0.99,0.9,2.6981908210842335e-05,1.0,5,2048,0.0870839952408593,PRUNED
475,475,2.6666666666666665,2022-03-07 05:39:10.176988,2022-03-07 05:39:49.992776,0 days 00:00:39.815788,64,0.1,0.0005128295614934368,0.8,0.99,0.0004411083037396095,0.7,20,256,0.127881503614187,PRUNED
476,476,-4.333333333333333,2022-03-07 05:39:49.992776,2022-03-07 05:40:39.839630,0 days 00:00:49.846854,128,0.1,0.0005776371772495924,0.95,0.999,2.3060174606487885e-05,0.9,10,2048,0.4065416708735971,COMPLETE
477,477,11.0,2022-03-07 05:40:39.839630,2022-03-07 05:41:08.427648,0 days 00:00:28.588018,32,0.2,0.00033746165626020547,0.99,0.995,0.00014005585244713213,0.3,5,256,0.17813194586475606,PRUNED
478,478,2.6666666666666665,2022-03-07 05:41:08.427648,2022-03-07 05:41:33.685641,0 days 00:00:25.257993,256,0.3,0.0018989330578919167,0.8,0.99,0.00011703617871317632,0.7,20,1024,0.03595805044702616,PRUNED
479,479,10.0,2022-03-07 05:41:33.685641,2022-03-07 05:41:58.394781,0 days 00:00:24.709140,128,0.4,0.00014628708921004697,0.9,0.999,9.28858842329114e-05,0.3,10,128,0.1932380649543939,PRUNED
480,480,12.0,2022-03-07 05:41:58.394781,2022-03-07 05:42:27.529936,0 days 00:00:29.135155,32,0.1,0.00017578711622437542,0.95,0.99,0.0006424675012184787,1.0,5,64,0.7414544268553686,PRUNED
481,481,1.3333333333333333,2022-03-07 05:42:27.529936,2022-03-07 05:42:48.902737,0 days 00:00:21.372801,256,0.1,0.00022426824306394296,0.99,0.999,0.00029010803482634485,5.0,10,2048,0.15079899465652807,PRUNED
482,482,25.333333333333332,2022-03-07 05:42:48.902737,2022-03-07 05:43:46.846348,0 days 00:00:57.943611,32,0.2,0.00011096242179307291,0.92,0.995,0.00018655596752150083,0.7,5,256,0.23344573232802487,COMPLETE
